created_at,pickup_zone,id,hashed_id,rider_id,driver_id,fare,estimated_fare,undiscounted_fare,ride_duration,estimated_ride_duration,status,rating,canceled_by,drivers_tried,driver_cut,city_id,ride_type,surge_multiple,hotzones_bonus
27/10/21,Kholapur,142548427,9TD87H,385612,6787025,0,88,,,734,CANCELED,,385612,"2220207,392663,393228,6787025,",,2,1,0.9,-7.3
28/10/21,Latur,142618245,9TFPOP,8483014,8181887,0,127,,,545,CANCELED,,8483014,"8181887,",,2,2,1,0
28/10/21,Bandara,142633838,9TGD4I,2313676,4559246,0,77,,,602,CANCELED,,2313676,"4559246,",,2,1,1.1,5.3
28/10/21,Ahmednagar,142668609,9THLNJ,2406428,5763219,0,69,,,584,CANCELED,,2406428,"5763219,",,2,1,1.1,4.7
29/10/21,Chandrapur,142740061,9TKB5B,2740847,0,0,81,,,588,CANCELED,,,,,2,1,1.15,7.9
25/10/21,Bandara,142170937,9ST8OH,377045,0,0,172,,,1487,CANCELED,,,,,2,1,1,0
26/10/21,Ahmednagar,142360618,9T69H8,3764511,3975907,0,52,,,529,CANCELED,,3764511,"3975907,",,2,1,0.9,-4.3
27/10/21,Mumbai City,142492879,9TB6FT,5330615,0,0,126,,,1107,CANCELED,,,,,2,1,0.9,-10.5
29/10/21,Kholapur,142708530,9TJ64A,432283,4202996,0,58,,,449,CANCELED,,432283,"4837930,4202996,",,2,1,1,0
25/10/21,Bandara,142265082,9T2NCM,7347510,0,0,92,,,634,CANCELED,,7347510,,,2,1,1.15,9
26/10/21,Latur,142364825,9T6E7F,763007,0,0,253,,,1295,CANCELED,,763007,,,2,2,1.1,17.3
30/10/21,Akola,142899054,9TQ7P4,735298,0,0,261,,,1656,CANCELED,,735298,,,2,2,1,0
24/10/21,Ahmednagar,142048147,9SOMBH,769402,6169913,0,41,,,497,CANCELED,,769402,"6169913,",,2,1,0.9,-3.4
25/10/21,Mumbai City,142198346,9T0986,8758349,0,0,152,,,634,CANCELED,,,,,2,2,1,0
27/10/21,Jalna,142493357,9TB71R,7313088,5114778,0,102,,,1132,CANCELED,,7313088,"5114778,",,2,1,0.9,-8.5
30/10/21,Ahmednagar,142882082,9TPITC,8787058,0,0,59,,,561,CANCELED,,8787058,"1031529,",,2,1,0.9,-4.9
24/10/21,Chandrapur,142087110,9SQ5KA,2350325,0,0,70,,,725,CANCELED,,2350325,"1535566,",,2,1,0.9,-5.8
24/10/21,Akola,142088593,9SQ79N,338683,0,0,57,,,437,CANCELED,,,"8181190,7845748,8637060,",,2,1,1.1,3.9
25/10/21,Bandara,142233319,9T1I3T,886700,0,0,137,,,1083,CANCELED,,886700,"508991,",,2,1,0.9,-11.4
25/10/21,Kholapur,142253758,9T2AP8,4712602,0,0,80,,,859,CANCELED,,,,,2,1,1,0
28/10/21,Bandara,142626405,9TG4QP,514073,0,0,80,,,846,CANCELED,,,"3108482,1513848,3239674,3020793,8651437,3666983,7987579,",,2,1,0.9,-6.7
28/10/21,Bandara,142663608,9THG6S,1413684,0,0,65,,,450,CANCELED,,,"6009920,4294770,",,2,1,1.1,4.4
26/10/21,Latur,142306907,9T49QR,767699,0,0,58,,,546,CANCELED,,,,,2,1,1,0
26/10/21,Mumbai City,142311495,9T4ETP,5548488,0,0,76,,,444,CANCELED,,5548488,"3345622,8686824,",,2,1,1.1,5.2
27/10/21,Chandrapur,142548909,9TD8NJ,839367,4634161,0,110,,,1086,CANCELED,,839367,"4634161,",,2,1,0.9,-9.2
28/10/21,Ahmednagar,142653569,9TH529,1014981,8515487,0,46,,,330,CANCELED,,1014981,"8515487,",,2,1,1,0
30/10/21,Mumbai City,142884007,9TPL3H,2480723,0,0,191,,,837,CANCELED,,,"8755235,",,2,2,1.1,13
24/10/21,Mumbai City,142023879,9SNPCJ,3575290,0,0,80,,,633,CANCELED,,,,,2,1,1.05,2.9
24/10/21,Nagpur,142051809,9SOQDJ,5856846,0,0,48,,,490,CANCELED,,,"8717874,7972522,",,2,1,0.9,-4
24/10/21,Ahmednagar,142071011,9SPHNL,2595279,0,0,122,,,578,CANCELED,,,"3123218,1844387,",,2,2,1,0
24/10/21,Akola,142097049,9SQGLJ,898867,0,0,76,,,658,CANCELED,,,"6282616,7371280,",,2,1,1.05,2.7
29/10/21,Hingoli,142781851,9TLRIB,2909516,0,0,835,,,3135,CANCELED,,,"3112381,7396227,",,2,2,1,0
30/10/21,Chandrapur,142870508,9TP63I,4932024,4740433,0,76,,,567,CANCELED,,4932024,"4740433,",,2,1,1.1,5.2
25/10/21,Bandara,142255776,9T2D2G,171101,0,0,89,,,619,CANCELED,,171101,"3836476,",,2,1,1,0
27/10/21,Mumbai City,142445316,9T9DKG,8520335,0,0,129,,,616,CANCELED,,,"8745899,7604289,",,2,2,1,0
30/10/21,Mumbai City,142934769,9TRHFJ,623430,6169913,0,74,,,779,CANCELED,,623430,"6169913,",,2,1,0.9,-6.2
24/10/21,Hingoli,142150838,9SSGEI,8404766,0,0,114,,,1098,CANCELED,,,,,2,1,0.9,-9.5
26/10/21,Sangli,142340964,9T5HM4,2873044,0,0,125,,,1111,CANCELED,,,,,2,1,0.9,-10.4
30/10/21,Chandrapur,142826233,9TNGRN,2581716,6730577,0,146,,,1348,CANCELED,,2581716,"8159107,4756150,6730577,",,2,1,0.9,-12.2
30/10/21,Satara,142884890,9TPM30,8787092,0,0,139,,,1671,CANCELED,,,,,2,1,0.9,-11.6
25/10/21,Hingoli,142212456,9T0OSG,7772150,0,0,198,,,1705,CANCELED,,,"6494533,",,2,1,0.9,-16.5
29/10/21,Latur,142690572,9TIG5M,7379784,1642939,0,111,,,1057,CANCELED,,7379784,"1642939,",,2,1,0.9,-9.2
25/10/21,Bandara,142170881,9ST8ML,378687,0,0,54,,,592,CANCELED,,378687,"7757251,",,2,1,1,0
28/10/21,Akola,142591954,9TEQIE,637915,2843036,0,79,,,628,CANCELED,,637915,"3250683,7193994,8591183,2843036,",,2,1,1.1,5.4
29/10/21,Akola,142724160,9TJNFA,70447,0,0,116,,,1242,CANCELED,,,"2739876,2095150,680602,8431297,",,2,1,0.9,-9.7
24/10/21,Ahmednagar,142043068,9SOGM8,4861864,6061066,0,86,,,631,CANCELED,,4861864,"6061066,",,2,1,1,0
26/10/21,Akola,142374467,9T6OSR,2774084,3245854,0,78,,,575,CANCELED,,2774084,"1513848,3250683,5115441,530044,8133647,3245854,",,2,1,1,0
29/10/21,Hingoli,142720866,9TJJPG,1654706,0,0,199,,,2154,CANCELED,,,"8603551,3551392,",,2,1,0.9,-16.6
29/10/21,Dhule,142696704,9TIN04,2289169,0,0,129,,,1028,CANCELED,,,,,2,1,1.1,8.8
29/10/21,Ahmednagar,142789027,9TM5HH,576649,0,0,200,,,991,CANCELED,,,,,2,2,1.1,13.6
29/10/21,Ahmednagar,142808248,9TMQS8,1220869,8769134,0,159,,,782,CANCELED,,1220869,"8769134,",,2,2,1,0
27/10/21,Mumbai City,142501214,9TBFNO,3785712,1652290,0,58,,,430,CANCELED,,3785712,"1652290,",,2,1,1,0
29/10/21,Pune,142790749,9TM7ET,635733,0,0,322,,,1602,CANCELED,,,,,2,2,1.1,22
30/10/21,Thane,142851497,9TOETR,1221981,0,0,118,,,1126,CANCELED,,,,,2,1,0.9,-9.8
30/10/21,Hingoli,142915322,9TQPRC,7249397,0,0,377,,,1337,CANCELED,,,,,2,2,1.55,100.3
25/10/21,Ahmednagar,142172129,9STA49,2803975,0,0,79,,,655,CANCELED,,,"8177963,",,2,1,1,0
26/10/21,Ahmednagar,142302760,9T458K,2694832,0,0,92,,,744,CANCELED,,2694832,,,2,1,1.1,6.3
28/10/21,Mumbai City,142631991,9TGB31,1358183,0,0,66,,,512,CANCELED,,,"1024574,4084748,5763219,",,2,1,1.1,4.5
30/10/21,Thane,142836476,9TNS96,1119201,0,0,9551,,,32666,CANCELED,,1119201,,,2,2,1,0
28/10/21,Latur,142565100,9TDQNA,454400,0,0,57,,,339,CANCELED,,,"4414749,3245854,7689430,",,2,1,1.1,3.9
28/10/21,Mumbai City,142678229,9TI2E9,7123991,0,0,89,,,830,CANCELED,,,"8486753,2916535,7972458,",,2,1,0.9,-7.4
29/10/21,Osmanabad,142695689,9TILQ9,563811,0,0,128,,,1023,CANCELED,,,,,2,1,1.1,8.7
29/10/21,Mumbai City,142739076,9TKA2G,508990,0,0,420,,,2173,CANCELED,,,,,2,2,1,0
30/10/21,Akola,142931801,9TRE6L,619201,5115441,0,65,,,502,CANCELED,,619201,"5115441,",,2,1,1,0
24/10/21,Kholapur,142026544,9SNSBE,4801160,0,0,60,,,323,CANCELED,,,"5967854,4933181,7865302,",,2,1,1.25,9
24/10/21,Akola,142060319,9SP5R9,3012617,371830,0,48,,,415,CANCELED,,3012617,"6812739,371830,",,2,1,0.9,-4
25/10/21,Mumbai City,142197721,9T08HB,6683994,0,0,107,,,1029,CANCELED,,,,,2,1,0.9,-8.9
26/10/21,Akola,142332141,9T57S1,2191184,2981008,0,81,,,807,CANCELED,,2191184,"2981008,",,2,1,0.9,-6.7
27/10/21,Raigad,142475146,9TAGOQ,8608263,0,0,249,,,2188,CANCELED,,,,,2,1,0.9,-20.7
30/10/21,Osmanabad,142924615,9TR675,1677410,0,0,216,,,1512,CANCELED,,,,,2,1,1.1,14.7
29/10/21,Ahmednagar,142683933,9TI8OD,328551,0,0,139,,,592,CANCELED,,,"8444586,",,2,2,1,0
29/10/21,Akola,142811337,9TN0B7,1135175,6357134,0,66,,,669,CANCELED,,1135175,"6357134,",,2,1,0.9,-5.5
30/10/21,Mumbai City,142839850,9TO21K,379907,0,0,131,,,968,CANCELED,,,,,2,1,1.05,4.7
30/10/21,Mumbai City,142835423,9TNR43,2617641,0,0,61,,,343,CANCELED,,,"4690054,",,2,1,1,0
30/10/21,Mumbai City,142835907,9TNRK7,1191459,0,0,54,,,428,CANCELED,,,"4518267,",,2,1,1.1,3.7
30/10/21,Thane,142851819,9TOFAJ,1221981,0,0,118,,,1126,CANCELED,,,,,2,1,0.9,-9.8
24/10/21,Mumbai City,142089966,9SQ8PG,416874,991546,0,83,,,748,CANCELED,,416874,"991546,",,2,1,0.9,-6.9
25/10/21,Akola,142222334,9T15RO,1704101,6222793,0,65,,,650,CANCELED,,1704101,"7918125,8520407,6441895,6222793,",,2,1,0.9,-5.4
29/10/21,Akola,142725587,9TJP2R,512246,0,0,9827,,,34060,CANCELED,,512246,,,2,2,1,0
30/10/21,Mumbai City,142825902,9TNGGM,396958,0,0,145,,,1138,CANCELED,,396958,,,2,1,1.1,9.9
25/10/21,Chandrapur,142192669,9T02ST,885501,0,0,54,,,511,CANCELED,,885501,"7845095,729850,2535362,",,2,1,0.9,-4.5
26/10/21,Latur,142340646,9T5HBG,2817726,0,0,121,,,646,CANCELED,,,"7136820,6187672,8727300,7451177,3972810,",,2,2,1,0
26/10/21,Bandara,142343976,9T5L2G,7654147,3689955,0,44,,,337,CANCELED,,7654147,"3689955,",,2,1,0.9,-3.7
26/10/21,Ahmednagar,142411905,9T86GP,523323,8409474,0,69,,,745,CANCELED,,523323,"7605277,8409474,",,2,1,0.9,-5.7
28/10/21,Ahmednagar,142681827,9TI6E7,384579,0,0,55,,,491,CANCELED,,,"3665800,6192225,877860,680602,1176993,906532,3359029,",,2,1,0.9,-4.6
30/10/21,Mumbai City,142821382,9TNBG2,1562178,0,0,143,,,1230,CANCELED,,,,,2,1,0.9,-11.9
26/10/21,Akola,142378459,9T6TBT,5009955,8518921,0,57,,,534,CANCELED,,5009955,"8717002,4045160,1912028,8518921,",,2,1,1,0
28/10/21,Mumbai City,142618065,9TFPIP,5201928,0,0,103,,,970,CANCELED,,,,,2,1,1.05,3.7
26/10/21,Hingoli,142345675,9T5MT5,622677,0,0,165,,,1498,CANCELED,,622677,,,2,1,0.9,-13.7
27/10/21,Bandara,142423862,9T8JPC,664253,0,0,253,,,1636,CANCELED,,664253,,,2,1,1.1,17.3
29/10/21,Chandrapur,142743358,9TKEP8,1250576,7665595,0,45,,,387,CANCELED,,7665595,"3187253,7972458,686586,7665595,",,2,1,0.9,-3.7
29/10/21,Mumbai City,142800482,9TMI9C,3024626,0,0,199,,,896,CANCELED,,,"1488980,",,2,2,1.1,13.6
25/10/21,Ahmednagar,142200987,9T0C67,1962757,0,0,56,,,375,CANCELED,,,"6061066,1642516,",,2,1,0.9,-4.7
26/10/21,Chandrapur,142406350,9T80BK,6192504,3245854,0,57,,,430,CANCELED,,6192504,"3245854,",,2,1,1,0
29/10/21,Sangli,142765567,9TL9FH,1331723,0,0,342,,,1662,CANCELED,,,,,2,2,1.1,23.3
25/10/21,Ahmednagar,142165141,9ST2BB,707073,0,0,47,,,380,CANCELED,,,"1613284,7314849,",,2,1,1,0
27/10/21,Bandara,142537432,9TCQ12,433831,0,0,202,,,939,CANCELED,,,,,2,2,1.05,7.2
28/10/21,Raigad,142621641,9TFTI1,7726266,0,0,373,,,3725,CANCELED,,7726266,,,2,1,0.9,-31.1
29/10/21,Mumbai City,142757740,9TL0OK,4616815,0,0,115,,,1119,CANCELED,,,"7422336,",,2,1,0.9,-9.6
28/10/21,Osmanabad,142587674,9TELPO,3467304,0,0,126,,,912,CANCELED,,,,,2,1,1.15,12.3
29/10/21,Mumbai City,142806534,9TMP14,1626555,0,0,176,,,942,CANCELED,,1626555,,,2,2,1.05,6.3
25/10/21,Akola,142264946,9T2N86,3743338,0,0,70,,,613,CANCELED,,3743338,"8159261,8601935,1072787,6203067,430845,3053443,6578894,",,2,1,1,0
29/10/21,Pune,142703672,9TJ0MC,826777,2734924,0,110,,,816,CANCELED,,826777,"5232647,2734924,",,2,1,1,0
29/10/21,Satara,142768241,9TLCEL,5033039,0,0,228,,,1125,CANCELED,,,,,2,2,1.05,8.1
30/10/21,Bandara,142890677,9TPSFR,2257266,0,0,183,,,964,CANCELED,,,,,2,2,1.1,12.5
25/10/21,Ahmednagar,142201815,9T0D3P,1204373,0,0,65,,,659,CANCELED,,,"5217853,991546,4663337,3437708,",,2,1,0.9,-5.4
29/10/21,Akola,142810560,9TMTFA,696854,6357134,0,65,,,611,CANCELED,,696854,"6357134,",,2,1,0.9,-5.4
30/10/21,Bandara,142912486,9TQMMQ,5855976,0,0,175,,,633,CANCELED,,,,,2,2,1.3,30.3
25/10/21,Mumbai City,142217692,9T10N2,976274,0,0,110,,,1116,CANCELED,,,,,2,1,1.1,7.5
28/10/21,Mumbai City,142568767,9TE0PH,720274,0,0,94,,,715,CANCELED,,,"5232647,",,2,1,1,0
28/10/21,Chandrapur,142619549,9TFR89,4348989,3986701,0,126,,,849,CANCELED,,4348989,"6523750,3986701,",,2,1,1.05,4.5
28/10/21,Bandara,142662487,9THETH,31495,0,0,240,,,1051,CANCELED,,,,,2,2,1.1,16.4
25/10/21,Ahmednagar,142193143,9T03EN,6638786,6222793,0,56,,,457,CANCELED,,6222793,"7306308,3986701,2734924,6222793,",,2,1,0.9,-4.7
25/10/21,Akola,142234423,9T1JAN,4331558,0,0,65,,,710,CANCELED,,,"8417476,8161709,679372,",,2,1,0.9,-5.4
25/10/21,Hingoli,142255454,9T2CLO,1771379,5892097,0,698,,,2664,CANCELED,,1771379,"5892097,",,2,2,1.55,185.8
28/10/21,Chandrapur,142670291,9THNJL,7760352,5106945,0,132,,,565,CANCELED,,7760352,"3378279,5106945,",,2,2,1.1,9
30/10/21,Osmanabad,142903076,9TQC96,504764,0,0,394,,,1939,CANCELED,,,,,2,2,1.1,26.9
30/10/21,Akola,142940621,9TRO0L,555245,0,0,148,,,1465,CANCELED,,,"1576576,7426083,3196124,8681150,",,2,1,0.9,-12.3
24/10/21,Latur,142035304,9SO83E,1946001,0,0,72,,,870,CANCELED,,,"5060535,",,2,1,1.1,4.9
24/10/21,Kholapur,142111707,9SR307,19635,4685083,0,49,,,329,CANCELED,,19635,"4685083,",,2,1,1,0
26/10/21,Latur,142315404,9T4JA4,1492740,0,0,86,,,761,CANCELED,,1492740,,,2,1,1,0
26/10/21,Chandrapur,142329348,9T54OS,1858403,8649287,0,68,,,735,CANCELED,,1858403,"8649287,",,2,1,0.9,-5.7
24/10/21,Latur,142060814,9SP6DO,1946001,0,0,53,,,688,CANCELED,,,"5981533,3628615,8167058,",,2,1,0.9,-4.4
28/10/21,Ahmednagar,142626887,9TG5CR,484989,0,0,73,,,564,CANCELED,,484989,,,2,1,1.1,5
25/10/21,Latur,142276018,9T35H8,6164832,0,0,90,,,706,CANCELED,,6164832,,,2,1,1,0
30/10/21,Ahmednagar,142941789,9TRP9J,756437,8184626,0,9725,,,33613,CANCELED,,756437,"8184626,",,2,2,1,0
24/10/21,Mumbai City,142018713,9SNJKD,2839405,2949672,0,127,,,1026,CANCELED,,2839405,"2949672,",,2,1,1,0
28/10/21,Akola,142596736,9TF1RQ,435712,0,0,61,,,671,CANCELED,,435712,"1237104,8763931,",,2,1,0.9,-5.1
29/10/21,Hingoli,142702571,9TITFL,2057433,0,0,174,,,1368,CANCELED,,2057433,,,2,1,1,0
29/10/21,Nagpur,142808956,9TMRLQ,4674592,0,0,397,,,2033,CANCELED,,,,,2,2,1.1,27.1
24/10/21,Bandara,142027995,9SNTTP,3267321,721395,0,54,,,515,CANCELED,,3267321,"721395,",,2,1,1,0
28/10/21,Akola,142662620,9THF40,6254511,3800554,0,75,,,555,CANCELED,,6254511,"3529611,7918125,3800554,",,2,1,1.15,7.3
29/10/21,Bandara,142717768,9TJGC8,413029,0,0,72,,,666,CANCELED,,,"1073661,8657519,",,2,1,0.9,-6
30/10/21,Thane,142842487,9TO4TH,912576,0,0,125,,,931,CANCELED,,912576,,,2,1,1,0
25/10/21,Kholapur,142161690,9SSSGA,5384078,0,0,132,,,979,CANCELED,,,"3237962,",,2,1,1.1,9
25/10/21,Bandara,142216621,9T0THB,2293838,0,0,85,,,923,CANCELED,,,"7972522,4901091,6570285,2412479,",,2,1,0.9,-7.1
25/10/21,Hingoli,142226288,9T1A9I,8477779,0,0,124,,,1280,CANCELED,,,,,2,1,0.9,-10.3
27/10/21,Kholapur,142530220,9TCI0K,425808,6715042,0,68,,,541,CANCELED,,425808,"2396489,8608330,6715042,",,2,1,1.1,4.6
28/10/21,Chandrapur,142549944,9TD9S4,672247,0,0,256,,,1396,CANCELED,,672247,,,2,2,1,0
24/10/21,Hingoli,142012188,9SNCCS,392567,0,0,861,,,3268,CANCELED,,,,,2,2,1,0
24/10/21,Akola,142073416,9SPKDQ,643820,7306308,0,38,,,354,CANCELED,,643820,"1211972,7306308,",,2,1,0.9,-3.2
24/10/21,Osmanabad,142137933,9SS24D,2402360,0,0,132,,,1127,CANCELED,,,,,2,1,1,0
29/10/21,Bandara,142691869,9TIHIT,1574889,0,0,154,,,1128,CANCELED,,,,,2,1,1,0
30/10/21,Hingoli,142844283,9TO6TD,3359660,0,0,279,,,2668,CANCELED,,,,,2,1,1,0
30/10/21,Bandara,142861790,9TOQD0,2901729,3511850,0,102,,,1101,CANCELED,,2901729,"3511850,",,2,1,0.9,-8.5
26/10/21,Mumbai City,142337684,9T5E2O,3097260,0,0,73,,,595,CANCELED,,,,,2,1,0.9,-6.1
26/10/21,Mumbai City,142380567,9T71M7,8614931,0,0,131,,,1188,CANCELED,,,"7257320,",,2,1,1,0
27/10/21,Ahmednagar,142434218,9T91AI,1651321,0,0,151,,,652,CANCELED,,,"1987190,5445707,3301988,8254759,4900779,",,2,2,1.1,10.3
27/10/21,Osmanabad,142530839,9TCIL9,7058533,0,0,73,,,480,CANCELED,,,"2902662,1450307,",,2,1,1,0
24/10/21,Latur,142069494,9SPG34,7090891,0,0,80,,,888,CANCELED,,,"8576883,",,2,1,0.9,-6.7
26/10/21,Mumbai City,142299059,9T4159,2595279,0,0,115,,,462,CANCELED,,,"4146605,4972493,960136,",,2,2,1,0
26/10/21,Mumbai City,142339356,9T5FSG,3097260,0,0,94,,,595,CANCELED,,,,,2,1,1.15,9.2
26/10/21,Bandara,142353007,9T613H,1358183,393267,0,73,,,581,CANCELED,,1358183,"8587664,7405750,393267,",,2,1,1.05,2.6
28/10/21,Hingoli,142666191,9THJ31,188758,0,0,509,,,1730,CANCELED,,,,,2,2,1.55,135.5
29/10/21,Hingoli,142748066,9TKK26,4811546,0,0,548,,,1876,CANCELED,,,,,2,2,1.55,145.8
29/10/21,Ahmednagar,142683755,9TI8IF,6722711,0,0,148,,,727,CANCELED,,,"8615064,",,2,2,1,0
29/10/21,Latur,142699512,9TIQ3M,2804656,0,0,333,,,1656,CANCELED,,,,,2,2,1,0
26/10/21,Latur,142302195,9T44JP,1318044,0,0,75,,,600,CANCELED,,,"8161709,",,2,1,1,0
26/10/21,Bandara,142402959,9T7QIJ,8501812,0,0,88,,,808,CANCELED,,,,,2,1,1,0
27/10/21,Hingoli,142462803,9TA33D,3434271,0,0,93,,,1054,CANCELED,,,,,2,1,0.9,-7.7
29/10/21,Kholapur,142753682,9TKQ9C,567345,3969474,0,55,,,483,CANCELED,,567345,"3540942,3975907,3969474,",,2,1,0.9,-4.6
30/10/21,Mumbai City,142870530,9TP64A,7344702,5647344,0,75,,,556,CANCELED,,7344702,"6192225,5647344,",,2,1,0.9,-6.2
24/10/21,Chandrapur,142148837,9SSE7R,1719622,4415721,0,65,,,645,CANCELED,,1719622,"937090,8159107,6494533,4415721,",,2,1,0.9,-5.4
27/10/21,Latur,142446461,9T9ESL,7256550,2854430,0,216,,,1807,CANCELED,,7256550,"7757251,1449353,2562062,2854430,",,2,1,1,0
28/10/21,Ahmednagar,142569929,9TE249,1669111,0,0,100,,,309,CANCELED,,,"2877701,8650888,2697930,",,2,2,1.1,6.8
24/10/21,Mumbai City,142112866,9SR48Q,5883148,0,0,98,,,777,CANCELED,,,"4750631,",,2,1,1,0
25/10/21,Ahmednagar,142175756,9STE56,775757,0,0,84,,,741,CANCELED,,,"4154071,5974007,392663,5967854,",,2,1,1.15,8.2
26/10/21,Kholapur,142301779,9T445T,3150875,0,0,90,,,769,CANCELED,,3150875,"385727,",,2,1,1,0
26/10/21,Latur,142368307,9T6I3H,1707781,6377786,0,55,,,444,CANCELED,,1707781,"2981008,7550533,1059133,4518267,6377786,",,2,1,1.1,3.8
27/10/21,Mumbai City,142461544,9TA1LE,2043190,0,0,86,,,823,CANCELED,,2043190,"3986701,",,2,1,0.9,-7.2
27/10/21,Chandrapur,142422046,9T8HOQ,7932196,0,0,169,,,1202,CANCELED,,,"4154071,681171,6061066,",,2,1,1.2,21.1
27/10/21,Akola,142523856,9TCASG,3097260,4756150,0,115,,,959,CANCELED,,3097260,"532860,8681150,3827066,3665800,4756150,",,2,1,1.25,17.3
28/10/21,Ahmednagar,142567044,9TDSS4,4427235,467973,0,100,,,261,CANCELED,,467973,"4900779,8769134,467973,",,2,2,1,0
28/10/21,Bandara,142653225,9TH4KP,8551285,0,0,133,,,984,CANCELED,,,"8453559,",,2,1,1,0
24/10/21,Ahmednagar,142069121,9SPFKL,2724921,6579074,0,75,,,568,CANCELED,,2724921,"508991,2566336,6579074,",,2,1,0.9,-6.2
24/10/21,Bandara,142093813,9SQD3N,4827913,7845095,0,54,,,478,CANCELED,,4827913,"2981008,7845095,",,2,1,0.9,-4.5
24/10/21,Mumbai City,142129085,9SRM9F,488833,0,0,268,,,1184,CANCELED,,,,,2,2,1.1,18.3
25/10/21,Mumbai City,142180874,9STJPO,2367137,0,0,74,,,666,CANCELED,,,,,2,1,1,0
30/10/21,Akola,142880364,9TPH24,615127,6610686,0,122,,,1153,CANCELED,,615127,"6623552,6610686,",,2,1,0.9,-10.2
30/10/21,Kholapur,142932600,9TRF3A,1856564,5645775,0,61,,,679,CANCELED,,1856564,"5645775,",,2,1,1,0
24/10/21,Akola,142151886,9SSHJG,7405289,0,0,195,,,866,CANCELED,,,"5445707,",,2,2,1.1,13.3
28/10/21,Chandrapur,142612030,9TFIRK,901105,6500382,0,30,,,62,CANCELED,,901105,"6500382,",,2,1,0.9,-2.5
29/10/21,Mumbai City,142745359,9TKH1T,2866773,0,0,306,,,1133,CANCELED,,,,,2,2,1.3,53
29/10/21,Akola,142748552,9TKKIC,4681987,0,0,72,,,627,CANCELED,,4681987,,,2,1,1.05,2.6
30/10/21,Jalna,142849547,9TOCOR,2404177,0,0,116,,,1381,CANCELED,,,,,2,1,0.9,-9.7
30/10/21,Bandara,142858422,9TOMKM,2293537,0,0,84,,,846,CANCELED,,2293537,"1603611,",,2,1,0.9,-7
30/10/21,Mumbai City,142887017,9TPODR,7355450,0,0,260,,,1271,CANCELED,,,,,2,2,1.05,9.3
30/10/21,Bandara,142918729,9TQTKT,1088029,729850,0,118,,,1007,CANCELED,,729850,"8443948,6599109,5780970,1576576,729850,",,2,1,1,0
26/10/21,Mumbai City,142318779,9T4N2J,8599478,0,0,77,,,674,CANCELED,,,,,2,1,1,0
27/10/21,Mumbai City,142547096,9TD6N6,2019136,0,0,119,,,1072,CANCELED,,2019136,,,2,1,0.9,-9.9
29/10/21,Mumbai City,142786984,9TM39E,118745,0,0,181,,,1462,CANCELED,,118745,,,2,1,1.05,6.5
24/10/21,Bandara,142094329,9SQDKT,2133574,0,0,75,,,697,CANCELED,,2133574,"2699210,8515572,3743572,",,2,1,0.9,-6.2
25/10/21,Akola,142171440,9ST9BA,7313082,7942545,0,57,,,425,CANCELED,,7313082,"2961666,7942545,",,2,1,1.1,3.9
26/10/21,Osmanabad,142416730,9T8BRK,4416712,0,0,305,,,1297,CANCELED,,,,,2,2,1.25,45.8
29/10/21,Akola,142756937,9TKTRR,576649,0,0,191,,,1115,CANCELED,,,"3301988,",,2,2,1,0
30/10/21,Mumbai City,142831102,9TNMA2,2364456,0,0,136,,,641,CANCELED,,,,,2,2,1.05,4.9
26/10/21,Mumbai City,142329968,9T55FI,483455,0,0,44,,,381,CANCELED,,,"3213871,",,2,1,0.9,-3.7
29/10/21,Osmanabad,142683286,9TI82Q,4520850,0,0,104,,,821,CANCELED,,,"7550533,",,2,1,0.9,-8.7
30/10/21,Ahmednagar,142935248,9TRI1I,8783187,8760727,0,105,,,837,CANCELED,,8783187,"8760727,",,2,1,0.9,-8.7
26/10/21,Mumbai City,142337033,9T5DB3,2947672,0,0,212,,,1134,CANCELED,,,,,2,2,1,0
30/10/21,Hingoli,142853486,9TOH66,4155955,0,0,640,,,2659,CANCELED,,,,,2,2,1,0
25/10/21,Chandrapur,142239002,9T1ODC,3338804,0,0,65,,,338,CANCELED,,3338804,,,2,1,1.45,15.1
26/10/21,Akola,142343835,9T5KRP,8520315,0,0,42,,,570,CANCELED,,,"562221,",,2,1,0.9,-3.5
28/10/21,Latur,142616640,9TFO1A,2501642,0,0,33,,,172,CANCELED,,2501642,"378623,",,2,1,1.1,2.3
28/10/21,Ahmednagar,142678531,9TI2OB,724616,3056772,0,111,,,846,CANCELED,,724616,"6192225,371830,784225,4605118,8528407,3056772,",,2,1,0.9,-9.2
25/10/21,Mumbai City,142165932,9ST37M,1468882,0,0,114,,,1136,CANCELED,,1468882,"6599109,",,2,1,1,0
28/10/21,Chandrapur,142649305,9TH0A5,1772304,0,0,115,,,1071,CANCELED,,,"5114778,5851488,8760727,8760645,7116227,",,2,1,1,0
28/10/21,Jalna,142678259,9TI2F9,1902974,3621234,0,130,,,1364,CANCELED,,1902974,"3621234,",,2,1,0.9,-10.8
30/10/21,Sangli,142880146,9TPGOQ,788467,0,0,83,,,773,CANCELED,,,,,2,1,0.9,-6.9
24/10/21,Bandara,142129976,9SRN96,6007336,0,0,98,,,822,CANCELED,,,"8545526,6579074,",,2,1,1,0
25/10/21,Bandara,142236784,9T1LTE,2313676,0,0,64,,,582,CANCELED,,,"393267,7488630,",,2,1,1.05,2.3
26/10/21,Dhule,142373231,9T6NHL,2191184,0,0,107,,,799,CANCELED,,2191184,,,2,1,1,0
